campus_id,campus,state,course_code,market_opportunity,tier,paid_competitors_found,intro1_competitors_found,local_competitors_found,course_specific_competitors,strongest_competitor,strongest_competitor_type,strongest_competitor_price,proven_paid_market,intro_accounting_paid_market_status,paid_academic_market_status,market_validation,university_free_support,competitor_ads_observed,general_accounting_ads_observed,brand_conquest_candidate,nonbrand_search_candidate,top_competitor_keyword_1,top_competitor_keyword_2,top_nonbrand_keyword_1,top_nonbrand_keyword_2,searches_run,sources,data_confidence
2c4a27b0-8a7e-47f8-94bc-ee1f94c88d37,Community College of Rhode Island,RI,,24.4,3,3,2,1,1,Quizlet,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,accounting.com,accounting.com accounting,CCRI financial accounting exam,CCRI accounting tutoring,2,varsitytutors.com; quizlet.com; accounting.com,low
c1a80a4b-0acb-4a94-831e-06680837522b,Jefferson Community and Technical College,KY,,24.4,3,1,1,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,WEAK,WEAK,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,JCTC financial accounting exam,JCTC accounting tutoring,2,coursehero.com,low
f7dd7f3d-c11f-47fa-a968-32b7f180a202,Amberton University,TX,,24.4,3,3,2,2,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,YES,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Amberton financial accounting exam,Amberton accounting tutoring,2,frogtutoring.com; quizlet.com; wizeprep.com,low
d4a67616-74fe-4cbd-bfa1-77901bd027cd,Berry College Mount,GA,,24.3,3,1,0,0,0,purplemath.com,INDIVIDUAL_OR_LOCAL,,LOW,WEAK,WEAK,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Berry College Mount financial accounting exam,Berry College Mount accounting tutoring,2,purplemath.com,low
ccee7297-0b61-4436-bd00-f71019547067,Chabot College,CA,,24.2,3,4,2,1,0,mathhelp.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,mathhelp.com,mathhelp.com accounting,Chabot financial accounting exam,Chabot accounting tutoring,2,degreeforum.net; coursehero.com; mathhelp.com; studocu.com,low
569ea866-31b2-4e34-bd4a-c9fd5ed8570d,Irvine Valley College,CA,,23.9,3,1,1,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,IVC financial accounting exam,IVC accounting tutoring,2,coursehero.com,low
92e2c12c-b56b-4012-b97d-acdc0396d71e,Nassau Community College,NY,,23.9,3,1,0,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,NCC financial accounting exam,NCC accounting tutoring,2,coursehero.com,low
46195ee9-9599-4f71-b624-079d1c2aedad,Jacksonville University,FL,ACCT 201,23.9,3,6,4,1,1,acct201a.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct201a.com,acct201a.com accounting,ACCT 201 exam 1,ACCT 201 practice exam,3,superprof.com; universitytutor.com; docsity.com; princetonreview.com; studocu.com; acct201a.com,low
1a36c076-bb65-4fab-87d0-389c52320681,Texas State Technical College,TX,,23.8,3,1,1,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,TSTC financial accounting exam,TSTC accounting tutoring,2,coursehero.com,low
99391f60-44a3-4844-bb5d-7859ec3b82a7,Ohio Northern University,OH,BIZ 2101,23.8,3,3,0,1,0,northernreview.org,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,northernreview.org,northernreview.org accounting,BIZ 2101 exam 1,BIZ 2101 practice exam,3,varsitytutors.com; princetonreview.com; northernreview.org,low
b3d05deb-1b8c-415c-affe-ea7a707e5e1a,Ventura College,CA,,23.7,3,4,4,1,0,azurewebsites.net,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,azurewebsites.net,azurewebsites.net accounting,Ventura College financial accounting exam,Ventura College accounting tutoring,2,wyzant.com; coursehero.com; azurewebsites.net; communitycollegecareerconnect.com,low
eb727b6b-e7ce-4b06-a715-57f9cee04d2a,Northwest College,WY,,23.7,3,1,1,0,0,TutorSelect,TUTOR_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Northwest College financial accounting exam,Northwest College accounting tutoring,2,tutorselect.com,low
5a0ea0ba-1598-44be-9ac6-20117745ab68,Anne Arundel Community College,MD,,23.6,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,AACC financial accounting exam,AACC accounting tutoring,2,,low
aa44b165-a6cc-4c71-b271-e34d92118f3a,University of Detroit Mercy,MI,,23.5,3,4,3,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,University of Detroit Mercy financial accounting exam,University of Detroit Mercy accounting tutoring,2,varsitytutors.com; frogtutoring.com; thevarsitynews.net; universitytutor.com,low
9d3c5ea8-f147-46b6-b81b-7a5fe08de8a4,Alfred University,NY,,23.5,3,2,1,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Alfred University financial accounting exam,Alfred University accounting tutoring,2,frogtutoring.com; princetonreview.com,low
9ac3cbcb-4a60-4405-8d96-ee7fcf80584c,Prince George's Community College,MD,,23.3,3,1,0,1,0,comevo.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,comevo.com,comevo.com accounting,PGCC financial accounting exam,PGCC accounting tutoring,2,comevo.com,low
c47176e3-d0e5-4e38-939b-89180bb0556c,Front Range Community College,CO,,23.2,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,FRCC financial accounting exam,FRCC accounting tutoring,2,,low
c344c808-1d67-44ff-a972-092a832c39db,Cuesta College,CA,,23.2,3,2,1,1,0,icangotocollege.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,icangotocollege.com,icangotocollege.com accounting,Cuesta financial accounting exam,Cuesta accounting tutoring,2,icangotocollege.com; coursehero.com,low
6c3227b1-ac79-4962-931e-7700a8bcc96f,Golden West College,CA,,23.2,3,1,1,1,0,goldenwestcareereducation.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,goldenwestcareereducation.com,goldenwestcareereducation.com accounting,Golden West financial accounting exam,Golden West accounting tutoring,2,goldenwestcareereducation.com,low
4277ee6f-3ba3-490c-aac0-1034bb15a547,Laney College,CA,,22.9,3,3,1,1,0,icangotocollege.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,icangotocollege.com,icangotocollege.com accounting,Laney financial accounting exam,Laney accounting tutoring,2,icangotocollege.com; studocu.com; coursehero.com,low
b672bbda-beea-49ff-aa2c-86fd70c74b6b,Univ N Carolina at Pembroke,NC,ACC 2270,22.9,3,6,4,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACC 2270 exam 1,ACC 2270 practice exam,3,frogtutoring.com; heytutor.com; wyzant.com; princetonreview.com; coursehero.com; cliffsnotes.com,low
9d076366-8d03-44d4-856f-c5cee36cd4ab,Univ N Carolina at Charlotte,NC,ACCT 2121,22.9,3,7,7,2,0,tutors.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,NO,NO,NO,YES,YES,tutors.com,tutors.com accounting,ACCT 2121 exam 1,ACCT 2121 practice exam,3,varsitytutors.com; universitytutor.com; tutors.com; preply.com; frogtutoring.com; scribd.com; cliffsnotes.com,low
e831fd80-ba40-4abb-bcdc-5f395f10ebd9,Brookdale Community College,NJ,,22.5,3,1,1,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Brookdale financial accounting exam,Brookdale accounting tutoring,2,coursehero.com,low
14304f21-086e-4e59-9c54-52684fa8251e,Westminster College - Pennsylvania,PA,,22.5,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Westminster financial accounting exam,Westminster accounting tutoring,2,,low
34714288-6630-4265-a831-f04fa103fe63,Penn State New Kensington,PA,ACCTG 211,22.4,3,6,5,3,0,therla.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,therla.org,therla.org accounting,ACCTG 211 exam 1,ACCTG 211 practice exam,3,therla.org; quizlet.com; liontutors.com; tierneyeducation.com; vaia.com; wayup.com,low
5df1c263-9cb3-4545-b4a6-eaca56a8fb8f,Bryant & Stratton College,NY,ACCT 100,22.4,3,4,4,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,sonara.ai,sonara.ai accounting,ACCT 100 exam 1,ACCT 100 practice exam,3,sonara.ai; coursehero.com; tutors-on-call.com; scribd.com,low
9ed8c466-4196-4225-96a6-be527a2823e4,Bethune-Cookman University Daytona,FL,,22.3,3,3,3,0,0,UWorld,EXAM_PREP_PLATFORM,$1,LOW,MODERATE,WEAK,LOW_EVIDENCE,NO,NO,NO,YES,PARTIAL,UWorld,UWorld accounting,Bethune-Cookman University Daytona financial accounting exam,Bethune-Cookman University Daytona accounting tutoring,2,vaia.com; universitytutor.com; uworld.com,low
f47c0997-2c32-4abf-b468-ae3e6e8b0f8d,Modesto Junior College,CA,,22.2,3,2,2,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,MJC financial accounting exam,MJC accounting tutoring,2,coursehero.com; studocu.com,low
fff8a734-eb34-4927-846d-50b30cdc1d59,Lansing Community College,MI,,22.1,3,4,3,2,0,career.io,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,career.io,career.io accounting,LCC financial accounting exam,LCC accounting tutoring,2,career.io; tutorselect.com; ler.me; coursehero.com,low
7c12b848-fed4-47c7-87c6-1613ffd16c0c,Evergreen Valley College,CA,,22,3,3,2,2,0,evctutoring.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,evctutoring.com,evctutoring.com accounting,EVC financial accounting exam,EVC accounting tutoring,2,evctutoring.com; icangotocollege.com; coursehero.com,low
f80519fd-1784-4a8e-a405-ebdd375eb45f,City Vision University,MO,,22,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,City Vision financial accounting exam,City Vision accounting tutoring,2,,low
66f2f8af-6af5-48d2-b1fe-c46b82f1082b,Schiller International University,FL,,22,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Schiller financial accounting exam,Schiller accounting tutoring,2,,low
d4a7fffb-46c2-40b4-ba73-67432ef69acf,South Plains College,TX,,21.8,3,1,1,1,0,tx.cpa,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,tx.cpa,tx.cpa accounting,South Plains financial accounting exam,South Plains accounting tutoring,2,tx.cpa,low
9261c4f6-7fb7-4000-aaa7-12022e2464f0,Calvary Bible College,MO,,21.8,3,1,0,0,0,Docsity,NOTES_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Calvary Bible College financial accounting exam,Calvary Bible College accounting tutoring,2,docsity.com,low
c31d46b4-aef4-4e03-862c-a9efc6924752,Columbia International University,SC,ACC 2101,21.7,3,5,5,0,0,Docsity,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,ACC 2101 exam 1,ACC 2101 practice exam,3,docsity.com; quizlet.com; studocu.com; coursehero.com; cliffsnotes.com,low
d725079a-c122-4041-89fb-685ddd4ef97d,Northampton Community College,PA,,21.6,3,1,0,0,0,Studocu,NOTES_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,NCC financial accounting exam,NCC accounting tutoring,2,studocu.com,low
3c705af5-e9b4-48a5-a06d-eda9bd395ce8,Howard Community College,MD,,21.5,3,2,1,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,peopleadmin.com,peopleadmin.com accounting,HCC financial accounting exam,HCC accounting tutoring,2,peopleadmin.com; coursehero.com,low
82a8f268-daae-4557-a54a-80b23f68ed7f,Coastline Community College,CA,,21.5,3,4,3,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,governmentjobs.com,governmentjobs.com accounting,Coastline financial accounting exam,Coastline accounting tutoring,2,governmentjobs.com; icangotocollege.com; coursehero.com; studocu.com,low
7e8be616-afcd-4961-830d-87a484b80a50,Rice University,TX,,21.1,3,5,4,2,0,graduatetutor.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Rice University financial accounting exam,Rice University accounting tutoring,2,frogtutoring.com; wyzant.com; graduatetutor.com; universitytutor.com; coursehero.com,low
06bf71a9-dd00-4ec2-85b2-dc4ec507a5ec,Valparaiso University,IN,,21.1,3,4,0,0,0,Wyzant,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Valparaiso University financial accounting exam,Valparaiso University accounting tutoring,2,wyzant.com; princetonreview.com; coursehero.com; studocu.com,low
18b2b639-de5a-41a6-b7b8-0e05f579b533,SUNY Fredonia,NY,ACCT 201,21,3,4,1,2,1,acct201a.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct201a.com,acct201a.com accounting,ACCT 201 exam 1,ACCT 201 practice exam,3,fredonialeader.org; princetonreview.com; coursehero.com; acct201a.com,low
f8cd97cd-6ba9-4282-abf1-2c2828fb627c,Brandeis University,MA,BUS 6a,21,3,6,5,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,BUS 6a exam 1,BUS 6a practice exam,3,wyzant.com; coursehero.com; studocu.com; scribd.com; vaia.com; moovitapp.com,low
c16a3be6-feed-4831-b038-35b4e1aacc63,Furman University,SC,ACC 111,21,3,4,2,1,0,tutoringprof.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,tutoringprof.com,tutoringprof.com accounting,ACC 111 exam 1,ACC 111 practice exam,3,tutoringprof.com; studocu.com; princetonreview.com; coursehero.com,low
219109ba-69a3-44d4-87d9-ec01570b4e8e,Anderson University IN,IN,,21,3,3,1,1,0,american-school-search.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,american-school-search.com,american-school-search.com accounting,Anderson University IN financial accounting exam,Anderson University IN accounting tutoring,2,varsitytutors.com; princetonreview.com; american-school-search.com,low
6ae849d0-f506-4742-9231-abaccc8c562d,Marietta College,OH,,21,3,1,0,0,0,The Princeton Review,TUTOR_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Marietta College financial accounting exam,Marietta College accounting tutoring,2,princetonreview.com,low
ac57b18f-f6c2-424c-85dd-873eb8dddef0,Wilmington College,OH,EC 238,21,3,5,1,0,0,Varsity Tutors,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,EC 238 exam 1,EC 238 practice exam,3,varsitytutors.com; studocu.com; stuvia.com; coursehero.com; docsity.com,low
f0486b27-8b7a-410d-8d54-6dbf969747ac,Reedley College,CA,,20.9,3,3,2,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Reedley College financial accounting exam,Reedley College accounting tutoring,2,frogtutoring.com; wyzant.com; studocu.com,low
76ddaad2-9bb1-4144-9493-b5dd39c3d8a5,Clarkson University,NY,,20.9,3,4,1,0,0,Varsity Tutors,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Clarkson University financial accounting exam,Clarkson University accounting tutoring,2,varsitytutors.com; princetonreview.com; studocu.com; quizlet.com,low
2fb75c3f-c5c3-4de5-b82d-4e4684cea60f,Missouri Univ Science & Tech,MO,BUS 1210,20.9,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,YES,,,BUS 1210 exam 1,BUS 1210 practice exam,3,,low
eef495d2-532c-4823-a8c3-764adb9268cb,Hannibal-LaGrange University,MO,ACC 243,20.9,3,5,1,1,0,missourihealthcareers.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,missourihealthcareers.com,missourihealthcareers.com accounting,ACC 243 exam 1,ACC 243 practice exam,3,studocu.com; missourihealthcareers.com; coursehero.com; cliffsnotes.com; dokumen.pub,low
27ba2556-1124-4a4a-9f65-447bc45bbc09,Germanna Virginia Community College,VA,,20.8,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,GVCC financial accounting exam,GVCC accounting tutoring,2,,low
a9e5ecb0-efcc-47f2-acfb-ca973240b0c7,East Central University,OK,,20.8,3,2,2,1,0,nse.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,nse.org,nse.org accounting,ECU financial accounting exam,ECU accounting tutoring,2,nse.org; vaia.com,low
1fe25f7c-0601-4e2d-be12-d6a2e4dac428,Germanna Community College,VA,,20.8,3,2,0,0,0,Studocu,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Germanna financial accounting exam,Germanna accounting tutoring,2,studocu.com; coursehero.com,low
0a2467b0-4236-4560-8258-9c06494ec754,Foothill College,CA,,20.7,3,1,1,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,WEAK,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Foothill financial accounting exam,Foothill accounting tutoring,2,coursehero.com,low
200ff92f-14f1-4ea5-a816-ff3a713d62a1,Claflin University,SC,ACCT 210,20.7,3,5,4,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,ACCT 210 exam 1,ACCT 210 practice exam,3,coursehero.com; atmtutoring.com; csuebbap.club; picktime.com; tutoringprof.com,low
a4e6567b-2e3b-4ef4-a2f5-e20631d87f2f,Arcadia University,PA,,20.6,3,3,0,1,0,careerkarma.com,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,careerkarma.com,careerkarma.com accounting,Arcadia University financial accounting exam,Arcadia University accounting tutoring,2,universitytutor.com; princetonreview.com; careerkarma.com,low
12bbe4a6-0781-41f6-a0f4-590a8ea973c5,Lincoln University - California,CA,,20.6,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Lincoln University California financial accounting exam,Lincoln University California accounting tutoring,2,,low
36b634ee-8202-4a0d-8ff6-0f45ce3a000b,Evangel University,MO,,20.4,3,2,0,1,0,acbsp.org,LOCAL_CAMPUS_TUTORING,,MEDIUM,STRONG,STRONG,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,acbsp.org,acbsp.org accounting,Evangel University financial accounting exam,Evangel University accounting tutoring,2,setmore.com; acbsp.org,low
f0c53fab-d637-4f6c-8eef-97474fa31f1b,University of Mobile,AL,,20.2,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Mobile financial accounting exam,Mobile accounting tutoring,2,,low
1cd28141-8461-4fe6-864d-c424dd1340fa,Owens Community College,OH,,20.1,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Owens financial accounting exam,Owens accounting tutoring,2,,low
54240b28-04bf-435e-af0c-f7b60f26c3af,North Central Texas College,TX,,20,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,NCTC financial accounting exam,NCTC accounting tutoring,2,,low
ad7520ec-3975-4e99-9d34-35a1f46b0932,Linfield College,OR,BNAC 260,20,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,YES,,,BNAC 260 exam 1,BNAC 260 practice exam,3,,low
e68d3256-de0a-4381-a0a5-a8dfebf4e3e5,Penn State Brandywine,PA,ACCTG 211,20,3,4,4,2,0,liontutors.com,LOCAL_CAMPUS_TUTORING,$359.00; $110.00,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,liontutors.com,liontutors.com accounting,ACCTG 211 exam 1,ACCTG 211 practice exam,3,liontutors.com; tierneyeducation.com; vaia.com; wayup.com,low
f2efedd3-7d70-4aaf-9346-cc5f46f5be05,Nelson University,TX,ACC 2213,19.9,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,YES,,,ACC 2213 exam 1,ACC 2213 practice exam,3,,low
b3f40783-beaf-44f7-a90d-3c924710437a,Meredith College,NC,,19.8,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Meredith College financial accounting exam,Meredith College accounting tutoring,2,,low
ec7bd556-5572-45ff-8860-f0ec230a7465,Penn State DuBois,PA,ACCT 211,19.8,3,3,3,2,1,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCT 211 exam 1,ACCT 211 practice exam,3,myworkdayjobs.com; wizeprep.com; picktime.com,low
2add23d8-7a54-45a0-be98-55f2e911a905,Ozarks Technical Community College,MO,,19.7,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,OTC financial accounting exam,OTC accounting tutoring,2,,low
378aee56-c546-4fd6-9e1f-1eb73502f55a,University of Akron,OH,,19.7,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Akron financial accounting exam,Akron accounting tutoring,2,,low
678fb645-37f4-4a2e-a533-a83d5e5798d7,Greenville Technical College,SC,,19.6,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,GTC financial accounting exam,GTC accounting tutoring,2,,low
5f2e34bd-d832-4f30-87b4-698eb93cc40e,South Carolina State Univ,SC,ACCT207,19.6,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,YES,,,ACCT207 exam 1,ACCT207 practice exam,3,,low
7cd43201-9dde-4cfa-be62-cd3008e13940,Shenandoah University,VA,BA 211,19.5,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,YES,,,BA 211 exam 1,BA 211 practice exam,3,,low
b840ea4e-049e-4ad4-acfa-594f15dfd70a,Southwest Tennessee Community College,TN,,19.2,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Southwest TN financial accounting exam,Southwest TN accounting tutoring,2,,low
1ea5aedb-ca83-4b0b-8a67-0922286988ba,Oxnard College,CA,,19.2,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Oxnard College financial accounting exam,Oxnard College accounting tutoring,2,,low
198f0b0d-a269-494d-8d24-7b682822be61,Uof Arkansas at Pine Bluff Pine,AR,,19.1,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Uof Arkansas at Pine Bluff Pine financial accounting exam,Uof Arkansas at Pine Bluff Pine accounting tutoring,2,,low
80f0a71a-4c1d-4ee6-8203-4713f3fe867f,Albion College,MI,,19.1,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Albion College financial accounting exam,Albion College accounting tutoring,2,,low
d7f8594c-8a01-48e6-9b2f-8576ae47583e,Essex County College,NJ,,19,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Essex County College financial accounting exam,Essex County College accounting tutoring,2,,low
c45a706a-15c7-42e2-b488-a4d6c2a8d799,Penn State Shenango,PA,,19,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Penn State Shenango financial accounting exam,Penn State Shenango accounting tutoring,2,,low
eb81939f-3101-45c3-b20c-aa2c88c725ff,Nashville State Community College,TN,,18.7,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,Nashville State financial accounting exam,Nashville State accounting tutoring,2,,low
85bc073a-5ea9-45ca-b7be-c397206e9169,West Los Angeles College,CA,,18.5,3,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,NO,NO,NO,NO,PARTIAL,,,West LA College financial accounting exam,West LA College accounting tutoring,2,,low
