campus,chapter,council,candidate_legal_name,candidate_ein,candidate_city,candidate_state,candidate_entity_type,match_score,match_confidence,name_evidence,location_evidence,group_exemption_evidence,designation_evidence,recommended_action,source
University of Missouri,Pi Beta Phi,Panhellenic,VIRGINIA ZETA CHAPTER OF PI BETA PHI HOUSE CORPORATION,541192484,TWN AND CNTRY,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,PI BETA PHI HOUSE CORP INC FLA BETA CHAPTER 294,596214591,CHESTERFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Sigma Chi,IFC,APPALACHIAN HIGHLANDS SIGMA CHI ALUMNI,992679396,GREENEVILLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Alpha Delta Pi,Panhellenic,ALPHA DELTA PI HOUSE CORPORATION,621218011,NASHVILLE,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,CALIFORNIA ZETA OF PI BETA PHI HOUSE ASSOCIATION INC,956099290,CHESTERFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Tau Kappa Epsilon,IFC,KAPPA NU ALUMNI ORGANIZATION OF TAU KAPPA EPSILON LIMITED,332858345,LEES SUMMIT,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Tau Kappa Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA HOUSING CORPORATION THETA GAMMA CHAPTER,736103501,OKLAHOMA CITY,OK,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Pi Kappa Alpha,IFC,PI KAPPA ALPHA BLDG CORP,736103172,TULSA,OK,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Phi Delta Theta,IFC,OKLAHOMA BETA BUILDING ASSOCIATION OF PHI DELTA THETA,237221477,STILLWATER,OK,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Kappa Sigma,IFC,GAMMA KAPPA OF KAPPA SIGMA FOUNDATION INC,731244914,OKLAHOMA CITY,OK,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Pi Kappa Alpha,IFC,GAMMA CHI ALUMNI OF PI KAPPA ALPHA CORPORATION,822744777,MCALESTER,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Kappa Alpha Psi,NPHC,THE LANGSTON ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY,237279499,EDMOND,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Pi Beta Phi,Panhellenic,PI BETA PHI FOUNDATION OF OKC,275157927,OKLAHOMA CITY,OK,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Delta Tau Delta,IFC,DELTA ALPHA OF DELTA TAU DELTA BUILDING CORPORATION,731289428,OKLAHOMA CITY,OK,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Tau Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Sigma Chi,IFC,THE GAMMA DELTA CHAPTER OF SIGMA CHI HOUSE CORPORATION,730583123,DURANT,OK,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Kappa Alpha Psi,NPHC,LAWTON-FORT SILL ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,473468592,LAWTON,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Sigma Nu,IFC,EPSILON EPSILON BUILDING CORPORATION OF SIGMA NU,237093133,TULSA,OK,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Sigma Phi Epsilon,IFC,OKLAHOMA BETA OF SIGMA PHI EPSILON ALUMNI CORPORATION,465602096,EDMOND,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Alpha Phi Alpha,NPHC,BETA ETA LAMBDA SCHOLARSHIP FOUNDATION OF ALPHA PHI ALPHA,731546511,OKLAHOMA CITY,OK,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Phi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Kappa Kappa Gamma,Panhellenic,DELTA SIGMA HOUSE CORPORATION OF KAPPA KAPPA GAMMA FRATERNITY,730966189,STILLWATER,OK,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Sigma Phi Epsilon,IFC,OKLAHOMA ALPHA OF SIGMA PHI EPSILON ALUMNI CORPORATION,261207792,OKLAHOMA CITY,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Chi Omega,Panhellenic,CHI OMEGA ALUMNAE TAU BETA CHAPTER,736096860,STILLWATER,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Kappa Alpha Theta,Panhellenic,BETA ZETA ALUMNAE CORPORATION KAPPA ALPHA THETA,736097296,STILLWATER,OK,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Chi Omega,Panhellenic,THE EPSILON ALPHA CHAPTER OF CHI OMEGA EDUCATIONAL FOUNDATION INC,731386303,EDMOND,OK,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Phi Kappa Tau,IFC,PHI KAPPA TAU HOUSE CORP,646022216,STARKVILLE,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Kappa Tau"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Kappa Alpha Psi,NPHC,CANTON-MADISON ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,460511327,RIDGELAND,MS,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Oklahoma,Kappa Alpha Theta,Panhellenic,OKLAHOMA CITY KAPPA ALPHA THETA ALUMNAE FOUNDATION INC,731255002,OKLAHOMA CITY,OK,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Phi Kappa Tau,IFC,ALPHA CHI CHAPTER OF PHI KAPPA TAU AFFORDABLE HOUSING AND SCHOLARSHIP,992891533,STARKVILLE,MS,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Kappa Tau"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Kappa Delta,Panhellenic,DELTA OMEGA CHAPTER HOUSE CORPORATION OF KAPPA DELTA,640868872,STARKVILLE,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Kappa Alpha Psi,NPHC,VICKSBURG ALUMNI CHAPTER OF KAPPA ALPHA PSI,521601956,VICKSBURG,MS,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Pi Kappa Alpha,IFC,PI KAPPA ALPHA FOUNDATION,626039877,MEMPHIS,TN,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Kappa Sigma,IFC,THE DELTA CHI OF KAPPA SIGMA ALUMNI HOUSE CORPORATION,203849680,JACKSON,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Kappa Sigma,IFC,KAPPA SIGMA FOUNDATION OF OLE MISS,394464826,UNIVERSITY,MS,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Kappa Sigma,IFC,EPSILON NU CHAPTER OF KAPPA SIGMA HOUSE CORPORATION,842394161,HATTIESBURG,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Omega Psi Phi,NPHC,BETA RHO FOUNDATION OF THE OMEGA PSI PHI FRATERNITY INC,364718197,ITTA BENA,MS,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Omega Psi Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Chi Omega,Panhellenic,HOUSE CORPORATION OF CHI DELTA CHAPTER OF CHI OMEGA FRATERNITY,300623897,JACKSON,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Chi Omega,Panhellenic,EPSILON DELTA CHAPTER OF THE CHI OMEGA FRATERNITY HOUSE CORPORATION,640709788,HATTIESBURG,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Alpha Delta Pi,Panhellenic,EPSILON ETA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,463935848,MS STATE,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Alpha Tau Omega,IFC,ALPHA TAU OMEGA HOUSE CORPORATION INC,640347323,BRANDON,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Tau Omega"" present as a phrase",same state only,in group 0287 (unverified),,REVIEW,IRS_EO_BMF
University of South Carolina,Pi Kappa Phi,IFC,PI KAPPA PHI ZA ALUMNI CHAPTER,474800531,MYRTLE BEACH,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Alpha Delta Pi,Panhellenic,ZETA TAU CHAPTER HOUSING CORP FOR ALPHA DELTA PI,570757347,ROCK HILL,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Kappa Alpha Psi,NPHC,SPARTANBURG ALUMNI OF KAPPA ALPHA PSI FRATERNITY INC,260072457,CAMDEN,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Kappa Alpha Psi,NPHC,ROCK HILL ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY FOUNDATION,461526827,ROCK HILL,SC,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Chi Omega,Panhellenic,CHI LAMBDA OF CHI OMEGA FRATERNITY HOUSE CORPORATION,201322273,ROCK HILL,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Chi Omega,Panhellenic,EPSILON LAMBDA HOUSE CORPORATION OF CHI OMEGA,571082156,GREENVILLE,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Alpha Delta Pi,Panhellenic,ZETA NU CHAPTER ALUMNAE ASSOCIATION OF ALPHA DELTA PI,820691803,CLEMSON,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Pi Kappa Phi,IFC,CHARLESTON ALUMNI CHAPTER OF PI KAPPA PHI FRATERNITY,452487936,CHARLESTON,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Pi Kappa Phi,IFC,ETA PI ALUMNI CHAPTER OF PI KAPPA PHI,815464499,MYRTLE BEACH,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI FRATERNITY AIKEN ALUMNI CHAPTER,510161899,AIKEN,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,in group 1372 (unverified),,REVIEW,IRS_EO_BMF
University of South Carolina,Kappa Alpha Psi,NPHC,KINGSTREE ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,576029858,FLORENCE,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Phi Delta Theta,IFC,PHI DELTA THETA SC GAMMA ALUMNI ASSOCIATION INC,853295026,SENECA,SC,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Phi Beta Sigma,NPHC,PHI BETA SIGMA SOUTHEAST FOUNDATION,994319733,N CHARLESTON,SC,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Beta Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Sigma Chi,IFC,ETA THETA CHAPPTER HOUSE CORPORATION SIGMA CHI FRATERNITY,320713418,LANCASTER,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Sigma Chi,IFC,SIGMA CHI HOUSE CORPORATION OF TRI-CITIES INC,621671363,EASLEY,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Kappa Kappa Gamma,Panhellenic,ZETA PHI HOUSE CORPORATION OF KAPPA KAPPA GAMMA,223291139,AIKEN,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of South Carolina,Kappa Kappa Gamma,Panhellenic,EPSILON MU HOUSE CORPORATION OF KAPPA KAPPA GAMMA FRATERNITY,570782111,GREENVILLE,SC,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Sigma,IFC,TTU KAPPA SIGMA ALUMNI ASSOCIATION,413791542,COOKEVILLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Alpha Omicron Pi,Panhellenic,ALPHA OMICRON PI - GAINESVILLE ALUMNAE CHAPTER,413899890,BRENTWOOD,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Omicron Pi"" present as a phrase",same state only,in group 0190 (unverified),,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Alpha Omicron Pi,Panhellenic,ALPHA OMICRON PI - STILLWATER AREA ALUMNAE CHAPTER,413929092,BRENTWOOD,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Omicron Pi"" present as a phrase",same state only,in group 0190 (unverified),,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Alpha Omicron Pi,Panhellenic,ALPHA OMICRON PI FOUNDATION,581343315,BRENTWOOD,TN,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Omicron Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Vanderbilt University,Alpha Omicron Pi,Panhellenic,ALPHA OMICRON PI - FORT WORTH AREA ALUMNAE,851956666,BRENTWOOD,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Omicron Pi"" present as a phrase",same state only,in group 0190 (unverified),,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Alpha Omicron Pi,Panhellenic,ALPHA OMICRON PI - FORT WORTH AREA ALUMNAE,851956666,BRENTWOOD,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Omicron Pi"" present as a phrase",same state only,in group 0190 (unverified),,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Delta,Panhellenic,ZETA OMEGA HOUSE CORPORATION OF KAPPA DELTA SORORITY INC,270145918,BARTLETT,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Delta,Panhellenic,BETA TAU HOUSE CORPORATION OF KAPPA DELTA SORORITY,621466616,NASHVILLE,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Psi,NPHC,MEMPHIS ALUMNI CHAPTER-KAPPA ALPHA PSI FRATERNITY,237279510,CORDOVA,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Psi,NPHC,THETA BETA ALUMNI ASSOCIATION OF KAPPA ALPHA PSI FRATERNITY INC,883316021,CLARKSVILLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Pi Beta Phi,Panhellenic,TENNESSEE GAMMA CHAPTER OF PI BETA PHI HOUSE CORPORATION,455540840,KINGSPORT,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Sigma Phi Epsilon,IFC,TENNESSEE ETA ALUMNI CORPORATION OF SIGMA PHI EPSILON FRATERNITY,621620166,CLARKSVILLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Chi Omega,Panhellenic,HOUSE CORPORATION UPSILON OF CHI OMEGA,621212423,JACKSON,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Chi Omega,Panhellenic,CHI OMEGA HOUSE CORPORATION,621729276,MURFREESBORO,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Alpha Omicron Pi,Panhellenic,ALPHA OMICRON PI - CLARKSVILLE-HOPKINSVILLE ALUMNAE C,994585033,BRENTWOOD,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Omicron Pi"" present as a phrase",same state only,in group 0190 (unverified),,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI FRATERNITY INC HENDERSONVILLE ALUMNI CHAPTER,521976865,HENDERSONVLLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Pi Beta Phi,Panhellenic,PI BETA PHI NASHVILLE HOUSE CORPORATION,626105953,FRANKLIN,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Order,IFC,KAPPA ALPHA FRATERNITY HOUSING CORPORATION OF MEMPHIS,581592900,GERMANTOWN,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Order"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Chi Omega,Panhellenic,CHI OMEGA FOUNDATION,310936294,MEMPHIS,TN,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Chi Omega,Panhellenic,CHATTANOOGA CHI OMEGA ALUMNAE HOUSE CORP,591778634,CHATTANOOGA,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Delta,Panhellenic,KAPPA DELTA FOUNDATION INC,840880886,MEMPHIS,TN,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Sigma Kappa,Panhellenic,SIGMA KAPPA NATIONAL HOUSING CORPORATION,582081034,CHATTANOOGA,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Kappa"" present as a phrase",same state only,in group 5214 (unverified),,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Psi,NPHC,HOPKINSVILLE-FORT CAMPBELL KY ALUMNI CHAPTER OF KAPPA ALPHA PSI,237279488,CLARKSVILLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Psi,NPHC,NASHVILLE ALUMNI CHAPTER KAPPA ALPHA PSI FRATERNITY INC,237279516,NASHVILLE,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Pi Beta Phi,Panhellenic,PI BETA PHI HOUSE ASSOCIATION INC,626050069,HERMITAGE,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Alpha Order,IFC,ALPHA EPSILON HOUSING CORPORATION OF KAPPA ALPHA ORDER,263108754,MEMPHIS,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Order"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Sigma Phi Epsilon,IFC,ALUMNI TRUSTEES OF TENNESSEE BETA CHAPTER OF SIGMA PHI EPSILON,621497293,MEMPHIS,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Chi Omega,Panhellenic,CHI OMEGA HOUSE CORPORATION,621243814,FRANKLIN,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Kappa Kappa Gamma,Panhellenic,EPSILON LAMBDA HOUSE CORPORATION OF KAPPA KAPPA GAMMA FRATERNITY,581336642,ALCOA,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Kappa Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Phi Epsilon,IFC,SIGMA PHI EPSILON EDUCATION FOUNDATION TEXAS ETA,334088080,JERSEY VLG,TX,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Phi Epsilon,IFC,SIGMA PHI EPSILON ALUMNI AND VOLUNTEER AVC AT SAM HOUSTON STATE,464394022,RICHMOND,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Texas at Austin,Sigma Gamma Rho,NPHC,ALPHA THETA SIGMA ALUMNAE CHAPTER OF SIGMA GAMMA RHO SORORITY INC,746084907,LEAGUE CITY,TX,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Gamma Rho"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
